-110.9086,91.13126,34.97959
-113.7522,93.93887,36.59937
-116.5896,96.7403,38.21558
-119.4336,99.54832,39.83559
-122.2708,102.3496,41.45169
-125.1133,105.1562,43.07087
-127.958,107.9649,44.69129
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-150,-150,0
-150,-150,0
-145.2859,-145.2859,0
-140.2524,-140.2524,0
-137.2162,-137.2162,0
-134.1675,-134.1675,0
-131.1248,-131.1248,0
-128.3534,-128.2068,0
-126.5,-124.8352,0
-125.5,-121.5,0
-123.3516,-118.2033,0
-121.7971,-114.7971,0
-120.5,-111.8375,0
-119.0322,-109.0322,0
-116.6621,-105.7431,0
-115.0604,-102.6208,0
-113.5,-99.5,0
-112.5,-96.5,0
-110.5738,-93.57376,0
-109.5,-90.50598,0
-107.2138,-87.57069,0
-104.6989,-84.43184,0
-102.2664,-81.26638,0
-99.71014,-78.11352,0
-97.3046,-75.23946,0
-94.71638,-71.78852,0
-92.30378,-68.90504,0
-89.79453,-65.79453,0
-87.50231,-62.83643,0
-84.87904,-59.72381,0
-82.18829,-56.36036,0
-79.76484,-53.39726,0
-77.30121,-50.23495,0
-74.7168,-46.78908,0
-73.06311,-43.62622,0
-72.01949,-39.57798,0
-71.29302,-35.87907,0
-70.41964,-32.17855,0
-69.5,-28.5,0
-68.52242,-24.56726,0
-67.65541,-20.96624,0
-67.16788,-17.50722,0
-66.5,-13.5,0
-63.51954,-10.38995,0
-60.53946,-7.280301,0
-57.55919,-4.17046,0
-54.57891,-1.060601,0
-51.59862,2.049265,0
-48.8133,4.955688,0
-46.0196,7.870851,0
-43.47705,10.84424,0
-43.19268,15.10987,0
-42.91132,19.33026,0
-42.62539,23.61917,0
-42.97158,26.97158,0
-45.42802,28.98201,0
-48.96859,29.96859,0
-51.63134,32.60436,1.214058
-54.473,35.41005,2.832724
-57.31668,38.21774,4.452538
-60.16373,41.02875,6.074277
-62.86815,43.69894,7.614771
-65.70802,46.50285,9.23241
-68.55383,49.31264,10.85344
-71.22951,51.95444,12.37757
-73.90909,54.60012,13.90391
-77.07658,57.72752,15.70818
-79.75281,60.36988,17.23262
-82.58924,63.1704,18.84831
-85.42683,65.97206,20.46466
-88.26559,68.77489,22.08168
-91.10622,71.57952,23.69974
-93.94688,74.38421,25.31784
-96.78821,77.18959,26.93633
-99.45818,79.82574,28.45719
-102.2988,82.63039,30.07525
-105.1395,85.43518,31.6934
-108.0043,88.26365,33.32521
-110.8587,91.08193,34.95114
-113.6993,93.88657,36.5692
-116.5399,96.69123,38.18726
-119.3905,99.50582,39.81107
-122.221,102.3005,41.42338
-125.0616,105.1051,43.04144
-127.9119,107.9193,44.665
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-150,-150,0
-150,-150,0
-145.2859,-145.2859,0
-140.1895,-140.1895,0
-137.3146,-137.3146,0
-134.2824,-134.2824,0
-131.2367,-131.2367,0
-128.5,-128.5,0
-126.5,-125.1748,0
-125.5,-121.5077,0
-123.6113,-118.7225,0
-122.2657,-115.2657,0
-120.5,-112.5,0
-150,-150,0
-150,-150,0
-145.2859,-145.2859,0
-140.2329,-140.2329,0
-137.1885,-137.1885,0
-134.129,-134.129,0
-131.0961,-131.0961,0
-128.3518,-128.2037,0
-126.5,-124.8373,0
-125.5,-121.5,0
-123.3523,-118.2045,0
-121.5723,-114.5723,0
-120.5,-111.5122,0
-118.7968,-108.7968,0
-116.5,-105.5,0
-114.7659,-102.0318,0
-113.5,-98.8398,0
-111.807,-95.80701,0
-110.5,-92.83484,0
-109.5,-90.5,0
-106.5,-86.5,0
-103.9098,-83.37978,0
-101.5,-80.5,0
-98.91378,-77.0517,0
-96.50588,-74.1745,0
-94.03479,-71.03479,0
-91.51313,-67.85083,0
-89.1024,-64.96987,0
-86.51545,-61.5206,0
-84.05322,-58.69152,0
-81.5,-55.5,0
-79.1288,-52.4432,0
-76.70702,-49.44269,0
-74.26396,-46.26396,0
-72.76347,-43.02693,0
-71.93748,-39.24994,0
-71.18567,-35.557,0
-70.39755,-32.09022,0
-69.5,-28.17633,0
-68.5,-24.5,0
-67.55701,-20.67105,0
-67.0643,-16.88584,0
-66.04793,-13.02828,0
-63.21159,-10.06862,0
-60.2392,-6.967002,0
-57.25762,-3.855779,0
-54.27864,-0.7472778,0
-51.52763,2.123347,0
-48.42362,5.362308,0
-45.44213,8.473418,0
-43.41183,11.82241,0
-43.12532,16.12018,0
-42.8388,20.41798,0
-42.55228,24.71577,0
-43.5,27.83794,0
-47.03706,29.38427,0
-50.15398,31.14571,0.3725226
-52.80112,33.75933,1.880389
-55.64186,36.56412,3.498533
-58.48319,39.36949,5.117015
-61.32766,42.17795,6.737281
-64.17148,44.98577,8.357182
-67.00408,47.78251,9.970683
-69.68813,50.43258,11.49957
-72.47396,53.18313,13.08643
-75.30994,55.98322,14.70186
-78.15058,58.78788,16.31994
-80.99118,61.59252,17.938
-83.69924,64.26629,19.48056
-86.54041,67.07149,21.09894
-89.38235,69.87746,22.71777
-92.21993,72.67915,24.33412
-95.07146,75.49454,25.9584
-97.90115,78.28841,27.57025
-100.7417,81.09305,29.18832
-103.5824,83.89777,30.80643
-106.4229,86.7023,32.42444
-109.2635,89.50698,34.04252
-112.1074,92.31485,35.66244
-114.9562,95.12759,37.28517
-117.6151,97.75282,38.79972
-120.4525,100.5543,40.41597
-123.2931,103.359,42.03405
-126.1369,106.1668,43.65392
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-150,-150,0
-150,-150,0
-145.2859,-145.2859,0
-140.0447,-140.0447,0
-137.003,-137.003,0
-133.9596,-133.9596,0
-130.9092,-130.9092,0
-128.3517,-128.2035,0
-126.5,-125.1759,0
-125.5,-121.5,0
-123.3556,-118.2113,0
-121.7976,-114.7976,0
-120.5,-111.8468,0
-119.0314,-109.0314,0
-116.709,-105.8135,0
-115.2037,-102.9073,0
-113.5629,-99.56285,0
-112.5,-96.506,0
-110.7922,-93.79218,0
-109.5,-90.50548,0
-107.2149,-87.57241,0
-104.8993,-84.69902,0
-102.5,-81.5,0
-99.90862,-78.37815,0
-97.56285,-75.56285,0
-95.28606,-72.54808,0
-92.70731,-69.44307,0
-90.26571,-66.26571,0
-87.71214,-63.1162,0
-85.30018,-60.25023,0
-82.61,-56.8875,0
-80.3147,-54.22204,0
-78.03142,-51.03142,0
-75.5135,-47.85133,0
-73.5,-44.85434,0
-72.5,-41.51184,0
-71.53532,-37.6413,0
-70.65947,-33.97841,0
-70.01617,-30.56468,0
-69.39857,-27.1957,0
-68.5,-23.50398,0
-67.5,-19.83733,0
-66.90146,-15.90878,0
-65.1245,-12.06469,0
-62.13679,-8.947071,0
-59.29343,-5.980085,0
-56.31316,-2.870233,0
-53.33292,0.2395842,0
-50.52858,3.165844,0
-47.694,6.123662,0
-44.71373,9.233504,0
-43.34578,12.81334,0
-43.05926,17.1111,0
-42.77274,21.40889,0
-42.5,25.5,0
-43.82106,28.58027,0
-47.5,29.5,0
-50.15982,31.15147,0.3758468
-52.99832,33.95403,1.992714
-55.83674,36.75652,3.609537
-58.67733,39.56116,5.227598
-61.51793,42.36579,6.845658
-64.35852,45.17042,8.463709
-67.19913,47.97507,10.08178
-70.04013,50.78009,11.70006
-72.88033,53.58434,13.31789
-75.72099,56.38903,14.93598
-78.56155,59.19365,16.55403
-81.42168,62.01757,18.18322
-84.26579,64.82566,19.80327
-87.10014,67.62415,21.41778
-89.94073,70.42877,23.03584
-92.78132,73.23343,24.6539
-95.6266,76.04268,26.27463
-98.46255,78.84271,27.89004
-101.305,81.64925,29.50919
-104.1437,84.45198,31.12615
-106.9843,87.25662,32.74421
-109.8283,90.06464,34.36422
-112.6655,92.8659,35.98034
-115.4027,95.56851,37.53954
-118.2434,98.37323,39.15763
-121.084,101.1778,40.77569
-123.9283,103.9862,42.39587
-126.7659,106.7878,44.01223
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-150,-150,0
-150,-150,0
-148.5,-148.5,0
-145.2657,-145.2657,0
-142.5632,-142.5632,0
-140.0316,-140.0316,0
-137.5,-137.5,0
-134.8057,-134.8057,0
-132.2669,-132.2669,0
-129.5603,-129.5603,0
-128.0291,-127.0291,0
-126.5,-124.5,0
-125.5,-121.5,0
-123.7917,-118.7917,0
-122.5,-116.167,0
-121.2657,-113.2657,0
-119.5,-110.5,0
-150,-150,0
-150,-150,0
-148.5,-148.5,0
-145.2276,-145.2276,0
-142.5628,-142.5628,0
-140.0314,-140.0314,0
-137.5,-137.5,0
-134.7916,-134.7916,0
-132.5,-132.5,0
-130.5,-130.5,0
-128.0313,-127.0313,0
-126.2611,-124.2611,0
-125.2657,-121.2657,0
-123.5,-118.5,0
-122.2594,-115.2594,0
-120.5553,-112.5553,0
-119.5,-109.5029,0
-118.0314,-107.0314,0
-115.5,-104.5,0
-114.5,-101.5,0
-113.2797,-98.27973,0
-111.5,-95.5,0
-110.5,-92.5,0
-108.568,-89.56801,0
-106.7962,-86.79621,0
-105.0314,-84.03143,0
-102.5704,-81.57039,0
-100.7959,-78.79593,0
-98.27277,-76.27277,0
-96.26572,-73.26572,0
-93.56051,-70.56051,0
-91.79777,-67.79777,0
-89.5,-65.17301,0
-87.5,-62.5,0
-85.5,-59.84002,0
-83.5,-57.5,0
-80.79162,-54.79162,0
-79.03696,-52.03696,0
-77.03873,-49.03872,0
-74.5,-46.5,0
-72.7621,-43.7621,0
-71.7971,-40.7971,0
-71.5,-37.5,0
-70.5,-34.17677,0
-69.5,-31.5,0
-69.5,-27.82945,0
-68.5,-24.83661,0
-67.5,-21.5,0
-66.5,-18.5,0
-66.5,-15.16869,0
-66.03144,-12.03144,0
-63.5,-9.5,0
-60.79859,-6.798589,0
-58.5,-4.5,0
-55.79714,-1.797137,0
-53.26563,0.7343696,0
-50.55555,3.444452,0
-48.02489,5.975114,0
-45.5,8.5,0
-42.79713,11.20287,0
-42.5,14.48779,0
-42.5,17.5,0
-42.5,20.84018,0
-42.5,24.5,0
-43.5,27.5,0
-45.5,29.5,0
-48.72645,29.72645,0
-51.5,31.5,0
-54.20287,34.20287,0
-56.74008,36.74008,0
-59.44,39.44,0
-61.73736,41.73736,0
-64.43689,44.43689,0
-66.96858,46.96858,0
-68.58263,48.58263,1.652548
-68.7831,48.78312,5.662325
-68.99816,48.99818,9.963506
-69.21276,49.21278,14.25552
-69.41573,49.41573,18.31462
-70.96857,50.96858,20
-73.5,53.5,20
-76.20287,56.20287,20
-78.73428,58.73429,20
-81.4467,61.4467,20
-83.96857,63.96858,20
-86.5,66.5,20
-89.20576,69.20576,20
-91.7245,71.7245,20
-94.4438,74.4438,20
-96.96857,76.96857,20
-97.69821,77.69821,22.97312
-97.9838,77.9838,27.2572
-98.2697,78.2697,31.54552
-98.96735,78.96735,35
-101.5,81.5,35
-104.2029,84.20287,35
-106.7336,86.73355,35
-109.2029,89.2029,35
-111.5,91.5,35
-114.2029,94.20286,35
-115.6404,95.64044,36.40439
-116.0681,96.06807,40.68074
-116.4933,96.4933,44.933
-118.9619,98.96194,45
-121.5,101.5,45
-124.2029,104.2029,45
-126.7299,106.7299,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-150,-150,0
-150,-150,0
-148.5,-148.5,0
-145.0256,-145.0256,0
-142.5628,-142.5628,0
-140.2587,-140.2587,0
-137.5617,-137.5617,0
-135.2598,-135.2598,0
-132.5587,-132.5587,0
-130.0314,-130.0314,0
-128.2602,-127.2602,0
-126.5,-125.5,0
-125.5,-121.5175,0
-123.5692,-118.5692,0
-122.5,-115.5,0
-120.7993,-112.7993,0
-119.5,-109.837,0
-118.2609,-107.2609,0
-115.566,-104.566,0
-114.5,-101.5,0
-113.5,-98.5,0
-111.5622,-95.56219,0
-110.5,-92.5,0
-108.5641,-89.56409,0
-106.7333,-86.73333,0
-105.0318,-84.03178,0
-102.5266,-81.52658,0
-100.8051,-78.80506,0
-98.26759,-76.26759,0
-96.5,-73.5,0
-93.79688,-70.79688,0
-92.03506,-68.03506,0
-89.5,-65.5,0
-87.55399,-62.55399,0
-85.5,-59.83293,0
-83.03143,-57.03143,0
-80.5,-54.5,0
-78.56281,-51.56281,0
-76.7979,-48.7979,0
-74.25993,-46.25993,0
-72.5,-43.5,0
-71.5,-40.5,0
-71.5,-36.84789,0
-70.5,-33.83734,0
-69.5,-30.83103,0
-69.5,-27.5,0
-68.5,-24.5,0
-67.5,-21.5,0
-66.5,-18.5,0
-66.5,-15.16092,0
-66.03142,-12.03142,0
-63.5,-9.5,0
-60.79602,-6.796025,0
-58.26585,-4.265848,0
-55.56266,-1.562655,0
-53.02815,0.9718509,0
-50.50571,3.494293,0
-48.03281,5.967186,0
-45.5,8.5,0
-42.79953,11.20047,0
-42.5,14.5,0
-42.5,17.82785,0
-42.5,21.15541,0
-42.5,24.5,0
-43.5,27.5,0
-45.5,29.5,0
-49.19627,30.19627,0
-51.96756,31.96757,0
-54.5,34.5,0
-57.19392,37.19392,0
-59.73458,39.73458,0
-62.43492,42.43492,0
-64.97826,44.97825,0
-67.43332,47.43332,0
-68.61564,48.61563,2.312667
-68.83112,48.83111,6.622305
-69.03116,49.03115,10.62304
-69.24599,49.24598,14.91965
-69.46088,49.46088,19.21756
-71.5,51.5,20
-74.20193,54.20193,20
-76.73435,56.73435,20
-79.43537,59.43537,20
-81.96799,61.96799,20
-84.5,64.5,20
-87.19809,67.19809,20
-89.73299,69.73299,20
-92.438,72.438,20
-94.96815,74.96815,20
-97.43801,77.43801,20
-97.76391,77.76391,23.95845
-98.0354,78.0354,28.03096
-98.30567,78.30567,32.08504
-99.20604,79.20604,35
-101.5,81.5,35
-104.208,84.20797,35
-106.5,86.5,35
-109.2029,89.20287,35
-111.5,91.5,35
-114.2062,94.20618,35
-115.6638,95.66377,36.63779
-116.0719,96.07188,40.71881
-116.4984,96.49837,44.98371
-118.9754,98.97536,45
-121.5,101.5,45
-124.203,104.203,45
-126.7329,106.7329,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-128.5,108.5,45
-150,-150,0
-150,-150,0
-148.5,-148.5,0
-144.5028,-147.5,0
-142.2696,-145.2696,0
-139.5628,-142.5628,0
-137.0314,-140.0314,0
-134.5,-137.5,0
-131.7935,-134.7935,0
-129.5,-132.5,0
-126.7943,-129.7943,0
-124.5,-127.5,0
-121.8006,-124.8006,0
-119.5,-122.5,0
-116.7986,-119.7986,0
-114.5,-117.5,0
-111.7971,-114.7971,0
-109.5,-112.5,0
-107.0314,-110.0314,0
-104.032,-107.032,0
-101.5,-104.5,0
-98.79341,-101.7934,0
-96.5,-99.5,0
-94.02989,-97.02989,0
-91.5,-94.5,0
-88.79715,-91.79715,0
-86.2657,-89.2657,0
-83.5632,-86.5632,0
-81.2657,-84.2657,0
-78.56599,-81.56599,0
-76.2657,-79.2657,0
-73.56258,-76.56258,0
-71.2033,-74.2033,0
-68.56285,-71.56285,0
-66.03635,-69.03635,0
-63.56921,-66.56921,0
-61.02818,-64.02818,0
-58.5,-61.5,0
-55.79661,-58.79661,0
-53.26917,-56.26917,0
-50.79188,-53.79188,0
-48.27607,-51.27607,0
-45.79331,-48.79331,0
-42.506,-48.5,0
-39.5,-48.5,0
-36.16867,-48.5,0
-32.51563,-48.5,0
-29.5,-48.5,0
-26.27258,-47.27258,0
-23.56326,-44.56326,0
-21.26401,-42.26401,0
-18.69111,-39.69111,0
-16.27603,-37.27604,0
-13.80127,-34.80127,0
-11.26576,-32.26577,0
-8.553951,-29.55395,0
-7.212323,-28.5,2.301416
-6.708716,-28.5,6.330275
-4.506001,-28.5,8
-1.5,-28.5,8
1.837477,-28.5,8
5.493469,-28.5,8
8.5,-28.5,8
12.16267,-28.5,8
15.49397,-28.5,8
18.5,-28.5,8
21.8236,-28.5,8
25.494,-28.5,8
28.83134,-28.5,8
32.16881,-28.5,8
35.17217,-28.5,8
38.1626,-28.5,8
41.15045,-28.5,8
44.14739,-28.5,8
46.55484,-28.55485,8.65813
46.90215,-28.90215,12.82578
47.25866,-29.25866,17.1039
48.43759,-30.43759,20
50.97261,-32.97261,20
53.5,-35.5,20
56.20285,-38.20285,20
58.74162,-40.74162,20
61.42963,-43.42963,20
63.96303,-45.96303,20
66.5,-48.5,20
69.28305,-51.28305,20
71.73431,-53.73431,20
74.43717,-56.43717,20
76.96857,-58.96857,20
79.5,-61.5,20
81.5671,-63.56711,21.00666
81.8524,-63.85242,25.28625
82.12325,-64.12327,29.34897
82.39793,-64.39793,33.46898
84.20303,-66.20303,35
86.73553,-68.73553,35
89.20287,-71.20287,35
91.43761,-73.43761,35
93.96857,-75.96857,35
96.5,-78.5,35
99.20441,-81.20441,35
101.5,-83.5,35
104.2079,-86.2079,35
106.7343,-88.73428,35
108.5,-90.5,35
108.5,-90.5,35
108.5,-90.5,35
108.5,-90.5,35
108.5,-90.5,35
-150,-150,0
-150,-150,0
-148.5,-148.5,0
-145.0315,-145.0315,0
-142.5,-142.5,0
-139.7971,-139.7971,0
-137.5,-137.5,0
-134.7971,-134.7971,0
-132.5672,-132.5672,0
-130.0314,-130.0314,0
-127.7948,-126.7948,0
-126.5,-123.8373,0
-124.7972,-120.7972,0
-123.5,-117.8398,0
-122.019,-115.019,0
-120.5,-112.1663,0
-119.2665,-109.2665,0
-117.2711,-106.2711,0
-115.5,-103.5,0
-114.5,-100.5,0
-112.5607,-97.5607,0
-111.5,-94.50061,0
-109.7971,-91.79713,0
-108.5,-88.83822,0
-106.2657,-86.26571,0
-104.5,-83.5,0
-101.7865,-80.78654,0
-99.80325,-77.80325,0
-97.5,-75.16867,0
-95.5,-72.5,0
-93.5,-69.5,0
-90.79713,-66.79713,0
-89.03236,-64.03236,0
-86.5,-61.5,0
-84.55262,-58.55262,0
-82.03143,-56.03143,0
-80.27425,-53.27425,0
-77.80013,-50.80012,0
-76.02827,-48.02827,0
-73.53622,-45.53622,0
-72.5,-42.5,0
-71.5,-39.16866,0
-70.5,-36.5,0
-70.5,-33.16869,0
-69.5,-30.16868,0
-69.03146,-27.03147,0
-68.5,-23.506,0
-67.5,-20.5,0
-66.5,-17.17695,0
-66.5,-13.50601,0
-64.79648,-10.79648,0
-62.2657,-8.265703,0
-59.56284,-5.562839,0
-57.26569,-3.265686,0
-54.56285,-0.562853,0
-52.03141,1.968588,0
-49.5,4.5,0
-46.79504,7.204964,0
-44.26575,9.734252,0
-42.5,12.5,0
-42.5,16.16328,0
-42.5,19.5,0
-42.5,22.5,0
-42.5,26.15458,0
-43.73429,28.73429,0
-46.8257,29.5,0
-49.96859,29.96859,0
-53.4907,30.5,0
-56.5,30.5,0
-59.83398,30.5,0
-63.49399,30.5,0
-66.73505,30.73505,0
-69.42623,33.42623,0
-71.95995,35.95995,0
-72.64874,36.64873,2.974575
-72.84986,36.84985,6.997003
-73.06487,37.06485,11.29711
-73.27992,37.27991,15.59823
-73.49474,37.49474,19.89484
-75.96034,39.96034,20
-78.5,42.5,20
-81.19978,45.19978,20
-83.73426,47.73426,20
-86.43717,50.43717,20
-88.97611,52.97611,20
-91.5,55.5,20
-94.20278,58.20278,20
-96.72824,60.72824,20
-99.19422,63.19423,20
-101.522,65.52199,20.32987
-101.8079,65.80787,24.61819
-102.0938,66.09377,28.90652
-102.3798,66.37982,33.1974
-103.9634,67.96343,35
-106.5,70.5,35
-109.1998,73.19981,35
-111.5,75.5,35
-114.2,78.2,35
-116.7341,80.73407,35
-118.6312,82.63122,36.31222
-119.0532,83.05318,40.53185
-119.4797,83.47968,44.79678
-121.9686,85.96857,45
-124.4263,88.42632,45
-126.9686,90.96857,45
-129.5,93.5,45
-132.2103,96.21034,45
-134.7227,98.72266,45
-136.5,100.5,45
-136.5,100.5,45
-136.5,100.5,45
-136.5,100.5,45
-136.5,100.5,45
-136.5,100.5,45
-150,-150,0
-150,-150,0
-148.5,-148.5,0
-145.0314,-145.0314,0
-142.5,-142.5,0
-139.7971,-139.7971,0
-137.2657,-137.2657,0
-134.5628,-134.5628,0
-132.2647,-132.2647,0
-129.5641,-129.5641,0
-127.8036,-126.8036,0
-126.5,-124.1701,0
-125.0385,-121.0385,0
-123.5,-118.1687,0
-122.2657,-115.2657,0
-120.5,-113.5,0
-119.5,-110.5,0
-118.2727,-107.2727,0
-115.5547,-104.5547,0
-114.5,-101.5,0
-113.5,-98.51081,0
-112.0272,-96.02719,0
-110.5,-92.83735,0
-109.5,-90.71203,0
-107.7972,-87.79716,0
-105.5,-85.5,0
-103.5581,-82.55814,0
-101.5,-79.84357,0
-99.2657,-77.2657,0
-97.5,-74.5,0
-94.79613,-71.79613,0
-93.26642,-69.26642,0
-90.55922,-66.55922,0
-88.79713,-63.79713,0
-86.5,-61.5,0
-84.56281,-58.56281,0
-82.03142,-56.03142,0
-80.5,-53.5,0
-77.78734,-50.78734,0
-76.5,-48.5,0
-74.21874,-43.41599,0
-72.49227,-37.91284,0
-71.5,-36.5,0
-69.87463,-30.72714,0
-68.70666,-26.57881,0
-67.54041,-22.43662,0
-66.44244,-18.53687,0
-65.33646,-14.60873,0
-64.21797,-10.63616,0
-63.04997,-6.487738,0
-61.88234,-2.340629,0
-60.7159,1.802251,0
-59.61634,5.707611,0
-59.03793,7.761953,0
-57.50787,7.607415,0
-55.71407,11.07187,0
-53.78777,14.92446,0
-51.86146,18.77709,0
-49.92765,22.6447,0
-48.00803,26.48396,0
-46.0826,30.33483,0
-44.15543,34.18917,0
-42.23,38.04004,0
-40.30371,41.89263,0
-38.37282,45.75439,0
-36.4511,49.59784,0
-34.52481,53.45041,0
-32.59852,57.303,0
-30.67143,61.15718,0
-28.74471,65.01062,0
-26.81961,68.8608,0
-24.89046,72.7191,0
-22.96702,76.56596,0
-21.04072,80.41855,0
-19.11379,84.27242,0
-17.18812,88.12375,0
-15.3693,91.7614,0
-13.5,95.5,0
-10.5,96.5,0
-7.5,98.5,0
-4.559329,100.4407,0
-1.844893,101.5,0
0.5,103.5,0
4.200169,104.2002,0
7.476561,104.5,0
10.49399,105.5,0
13.20288,107.2029,0
16.49232,107.5,0
19.5,108.5,0
22.73426,108.7343,0
25.73755,109.7375,0
28.83131,110.5,0
31.742,111.258,0
34.43359,108.5664,0
36.96924,106.0308,0
39.74055,103.2594,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
40.5,102.5,0
-150,-150,0
-150,-150,0
-148.5,-148.5,0
-145.0351,-145.0351,0
-142.5,-142.5,0
-140.5,-140.5,0
-137.5578,-137.5578,0
-135.0314,-135.0314,0
-132.5,-132.5,0
-129.7972,-129.7972,0
-128.0335,-127.0335,0
-126.5,-124.1691,0
-125.2657,-121.2657,0
-123.5,-118.5,0
-122.5,-115.5,0
-120.5,-112.8355,0
-119.5,-109.506,0
-117.7962,-106.7962,0
-115.5,-104.1643,0
-114.5,-101.1633,0
-113.5,-99.5,0
-109.8813,-94.57452,0
-109.5,-93.5,0
-107.1824,-90.36813,0
-106.5,-89.5,0
-102.2308,-83.27915,0
-99.78356,-79.71318,0
-97.34434,-76.15889,0
-94.90478,-72.6041,0
-92.47176,-69.05885,0
-90.02977,-65.50053,0
-87.75912,-62.19186,0
-85.31991,-58.63758,0
-82.88458,-55.08897,0
-80.44731,-51.53751,0
-78.00988,-47.98583,0
-75.7582,-44.70482,0
-73.2593,-41.06356,0
-71.5,-37.50603,0
-70.5,-34.50602,0
-69.56815,-31.56814,0
-69.5,-28.16982,0
-68.5,-25.16759,0
-67.5,-22.16865,0
-67.04386,-19.04386,0
-66.5,-15.50456,0
-66.5,-12.5,0
-63.79664,-9.796644,0
-61.25843,-7.258434,0
-61.03142,-7.031423,0
